Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,GTX 1060 3GT OC,MSI,MSI GTX 1060 3GB 3GT OC,64,53.3,331428,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GTX 1060 ARMOR 3G OCV1,MSI,MSI GTX 1060 3GB ARMOR 3G OCV1,64,53.3,331428,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GV-N1060G1GAM-3GD R2,Gigabyte,Gigabyte GTX 1060 3GB G1 Gaming R2,64,53.3,331428,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,,AMD,R9 390X,65,53,20321,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,R9 390X GAMING 8G,MSI,MSI R9 390X 8GB Gaming,65,53,20321,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,11241-00-20G,Sapphire,Sapphire R9 390X 8GB TRIPLE Tri-X OC,65,53,20321,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,GV-R939XG1 GAMING-8GD,Gigabyte,Gigabyte R9 390X 8GB G1 Gaming,65,53,20321,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,R9-390X-F28M,XFX,XFX R9 390X 8GB Double Dissipation,65,53,20321,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,,Nvidia,GTX 780,66,51.9,38883,https://gpu.userbenchmark.com/Nvidia-GTX-780/Rating/2164
GPU,,AMD,RX 480,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,21260-00-20G,AMD,Sapphire RX 480 8GB,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480M4BFA6,AMD,XFX RX 480 4GB 1266 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,21260-01-20G,AMD,Sapphire RX 480 4GB,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 8G,AMD,MSI RX 480 8GB,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480M8BBA6,XFX,XFX RX 480 8GB 1328 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX480M8BFA6,XFX,XFX RX 480 8GB 1288 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8DFA6,XFX,XFX RX 480 8GB LED 1288 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P836BM,XFX,XFX RX 480 8GB XXX 1288 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8DBA6,XFX,XFX RX 480 8GB Black 1338 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P4JFC6,XFX,XFX RX 480 4GB RS,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8LFB6,XFX,XFX RX 480 8GB RS XXX 1288 MHz,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX480-8G,Asus,Asus RX 480 8GB,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-07-20G,Sapphire,Sapphire RX 480 8GB NITRO+,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-02-20G,Sapphire,Sapphire RX 480 4GB NITRO+,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,100406NT+4GOCL,Sapphire,Sapphire RX 480 4GB NITRO+,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-01-20G,Sapphire,Sapphire RX 480 8GB NITRO+,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AXRX480 8GBD5-3DH/OC,PowerColor,PowerColor RX 480 8GB Red Devil,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 GAMING X 8G,MSI,MSI RX 480 8GB Gaming X,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 GAMING X 4G,MSI,MSI RX 480 4GB Gaming X,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX 480 ARMOR 8G OC,MSI,MSI RX 480 8GB Armor OC,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX 480 ARMOR 4G OC,MSI,MSI RX 480 4GB Armor OC,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,STRIX-RX480-O8G-GAMING,Asus,Asus RX 480 8GB ROG STRIX OC,67,51.7,164173,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,,Nvidia,GTX 970,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,GTX 970 GAMING 4G,MSI,MSI GTX 970 4GB Gaming,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,STRIX-GTX970-DC20C-4GD5,Asus,ASUS GTX 970 4GB STRIX OC,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-2974-KR,EVGA,EVGA GTX 970 4GB Super Clocked ACX 2.0,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,GV-N970G1 GAMING-4GD,Gigabyte,Gigabyte GTX 970 4GB G1 Gaming,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,GV-N970WF3OC-4GD,Gigabyte,Gigabyte GTX 970 4GB OC Windforce,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-3975-KR,EVGA,EVGA GTX 970 4GB SSC ACX 2.0+,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,TURBO-GTX970-OC-4GD5,Asus,Asus GTX 970 4GB Turbo OC,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-3978-KR,EVGA,EVGA GTX 970 4GB FTW+ GAMING ACX 2.0+ w/BP,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,ZT-90101-10P,Zotac,Zotac GTX 970 4GB Graphics Card,68,51.5,531413,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,,Nvidia,GTX 780 4GB,69,51.5,745,https://gpu.userbenchmark.com/SpeedTest/11282/NVIDIA-GeForce-GTX-780
GPU,,AMD,R9 290X,70,50.7,25829,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,11226-00-40G,Sapphire,Sapphire R9 290X 4GB TRI-X OC,70,50.7,25829,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,R9290X-DC2OC-4GD5,Asus,Asus R9 290X 4GB DirectCU II,70,50.7,25829,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,R9290XEDFD,XFX,XFX R9 290X 4GB Double Dissipation,70,50.7,25829,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,,Nvidia,GTX Titan,71,50.2,4250,https://gpu.userbenchmark.com/Nvidia-GTX-Titan/Rating/2191
GPU,,AMD,R9 295X2 (CrossFire Disabled),72,49.3,1912,https://gpu.userbenchmark.com/SpeedTest/11791/AMD-Radeon-R9-200
GPU,,Nvidia,GTX Titan Z (SLI Disabled),73,49.2,551,https://gpu.userbenchmark.com/SpeedTest/17751/NVIDIA-GeForce-GTX-TITAN-Z
GPU,,AMD,RX 570,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 ARMOR 4G OC,MSI,MSI RX 570 4G Armor OC,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 GAMING X 4G,MSI,MSI RX 570 4GB Gaming X,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,GV-RX570GAMING-4GD,Gigabyte,Gigabyte RX 570 4GB Gaming,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,GV-RX570AORUS-4GD,Gigabyte,Gigabyte RX 570 4GB AORUS,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 ARMOR 8G OC,MSI,MSI RX 570 8G Armor OC,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,ROG-STRIX-RX570-O4G-GAMING,Asus,Asus RX 570 4GB ROG Strix,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,AXRX 570 4GBD5-3DHD/OC,PowerColor,PowerColor RX 570 4GB Red Dragon,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P4DFD6,XFX,XFX RX 570 4GB Twin,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P427D6,XFX,XFX RX 570 4GB Twin,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P4DFDR,XFX,XFX RX 570 4GB Twin,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P8DFD6,XFX,XFX RX 570 4GB Twin XXX,74,48.7,158471,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,,AMD,R9 390,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9 390 GAMING 8G,MSI,MSI R9 390 8GB Gaming,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-D28M,XFX,XFX R9 390 8GB Black,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-8256,XFX,XFX R9 390 8GB Double Dissipation,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-F28M,XFX,XFX R9 390 8GB Double Dissipation,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-8DF6,XFX,XFX R9 390 8GB Black Nero,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,11244-01-20G,Sapphire,Sapphire R9 390 8GB Nitro Tri-X OC +BP,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,11244-00-20G,Sapphire,Sapphire R9 390 8GB Nitro Tri-X OC,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,STRIX-R9390-DC3OC-8GD5-GAMING,Asus,Asus R9 390 8GB STRIX,75,48.1,61143,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,,Nvidia,Quadro K6000,76,47.7,515,https://gpu.userbenchmark.com/Nvidia-Quadro-K6000/Rating/2837
GPU,,Nvidia,GTX 1060 (Mobile),77,46.9,93817,https://gpu.userbenchmark.com/SpeedTest/164336/NVIDIA-GeForce-GTX-1060
GPU,,AMD,R9 290,78,45.6,45598,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,11227-13-20G,Sapphire,Sapphire R9 290 4GB TRI-X OC,78,45.6,45598,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9290AEDFD,XFX,XFX R9 290 4GB Double Dissipation,78,45.6,45598,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9290AEDBD,XFX,XFX R9 290 4GB Black Double Dissipation,78,45.6,45598,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9 290 GAMING 4G,MSI,MSI R9 290 4GB GAMING,78,45.6,45598,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,11227-04-40G,Sapphire,Sapphire R9 290 4GB VAPOR-X TRI-X OC,78,45.6,45598,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,,AMD,RX 470,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 4G,MSI,MSI RX 470 4GB Gaming X,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 8G,MSI,MSI RX 470 8GB Gaming X,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-02-20G,Sapphire,Sapphire RX 470 8GB NITRO+,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-01-20G,Sapphire,Sapphire RX 470 4GB NITRO+,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-00-20G,Sapphire,Sapphire RX 470 4GB,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,100407-4GOCL,Sapphire,Sapphire RX 470 4GB,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,STRIX-RX470-O4G-GAMING,Asus,Asus RX 470 4GB ROG STRIX OC,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,GV-RX470G1 GAMING-4GD,Gigabyte,Gigabyte RX 470 4GB G1 Gaming,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,AXRX 470 4GBD5-3DH/OC,PowerColor,PowerColor RX 470 4GB Red Devil/Dragon,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,HS-470R4LCNR/HS-470R4LTNR,PwrHis,HIS RX 470 4GB IceQ X² OC,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4SFD5,XFX,XFX RX 470 4GB Single Fan,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4LFB6,XFX,XFX RX 470 4GB Black,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 ARMOR 4G OC,MSI,MSI RX 470 4GB ARMOR OC,79,44.3,56253,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,,Nvidia,GTX 1060 (Mobile Max-Q),80,44,18904,https://gpu.userbenchmark.com/SpeedTest/325746/NVIDIA-GeForce-GTX-1060-with-Max-Q-Design
GPU,,AMD,Radeon Pro 5500M,81,43.6,247,https://gpu.userbenchmark.com/SpeedTest/960765/AMD-Radeon-Pro-5500M
GPU,,Nvidia,Quadro P2000,82,41.7,6751,https://gpu.userbenchmark.com/SpeedTest/257811/NVIDIA-Quadro-P2000
GPU,,Nvidia,GTX 980M,83,41.4,11036,https://gpu.userbenchmark.com/SpeedTest/15596/NVIDIA-GeForce-GTX-980M
GPU,,Nvidia,GTX 770,84,40.7,82514,https://gpu.userbenchmark.com/Nvidia-GTX-770/Rating/2174
GPU,,Nvidia,GTX 1650,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,G1650VXS4C,MSI,MSI GTX 1650 4GB Ventus XS OC,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,ZT-T16500F-10L,Zotac,Zotac GTX 1650 4GB OC Compact,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,PH-GTX1650-O4G,Asus,Asus GTX 1650 4GB Phoenix,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,GV-N1650OC-4GD,Gigabyte,Gigabyte GTX 1650 4GB OC,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,GV-N1650IXOC-4GD,Gigabyte,Gigabyte GTX 1650 4GB Mini ITX OC,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,04G-P4-1153-KR,EVGA,EVGA GTX 1650 4GB XC Gaming,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,GTX 1650 Gaming X 4G,MSI,MSI GTX 1650 4GB Gaming X,85,40.4,22899,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,,AMD,R9 380X,86,40,14098,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,R9-380X-F24M,XFX,XFX R9 380X 4GB Black DD XXX OC,86,40,14098,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,11250-01-20G,Sapphire,Sapphire R9 380X 4GB Nitro Dual-X OC,86,40,14098,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,GV-R938XG1 GAMING-4GD,Gigabyte,Gigabyte R9 380X 4GB Gaming,86,40,14098,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,AXR9 280X 3GBD5-T2DHE/OC,PowerColor,PowerColor R9 280X 3GB OC,86,40,14098,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,,AMD,HD 7970,87,39.3,5066,https://gpu.userbenchmark.com/AMD-HD-7970/Rating/2163
GPU,,AMD,R9 280X,88,38,72406,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-00-20G,Sapphire,Sapphire R9 280X 3GB Dual-X OC,88,38,72406,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-20-20G,Sapphire,Sapphire R9 280X 3GB VAPOR-X,88,38,72406,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-01-40G,Sapphire,Sapphire R9 280X 3GB TOXIC,88,38,72406,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,GV-R928XOC-3GD REV3,Gigabyte,Gigabyte R9 280X 3GB WINDFORCE OC REV3,88,38,72406,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,,Nvidia,Quadro P3000,89,37.9,630,https://gpu.userbenchmark.com/SpeedTest/264483/NVIDIA-Quadro-P3000
GPU,,Nvidia,GTX 680,90,37.7,27462,https://gpu.userbenchmark.com/Nvidia-GTX-680/Rating/3148
GPU,,AMD,FirePro W9000,91,35.7,41,https://gpu.userbenchmark.com/AMD-FirePro-W9000/Rating/2841
GPU,,AMD,HD 7990 (CrossFire Disabled),92,35.5,910,https://gpu.userbenchmark.com/SpeedTest/7985/AMD-Radeon-HD-7900
GPU,,AMD,Radeon Pro 5300M,93,35.2,89,https://gpu.userbenchmark.com/SpeedTest/965657/AMD-Radeon-Pro-5300M
GPU,,AMD,R9 380,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9 380 GAMING 4G,MSI,MSI R9 380 GAMING 4GB,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-13-20G,Sapphire,Sapphire R9 380 4GB NITRO,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-02-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-00-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938G1 GAMING-4GD,Gigabyte,Gigabyte R9 380 4GB G1,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938WF2-4GD,Gigabyte,Gigabyte R9 380 4GB G1 Windforce,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-2DF5,XFX,XFX R9 380 2GB DD Edition 2DF5,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-F22M,XFX,XFX R9 380 2GB DD Edition F22M,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4255,XFX,XFX R9 380 4GB DD Edition 4255,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4DF5,XFX,XFX R9 380 4GB 4DF5,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-2GD5-GAMING,Asus,Asus R9 380 2GB STRIX,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-4GD5-GAMING,Asus,Asus R9 380  4GB STRIX GAMING,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,AXR9 380 4GBD5-PPDHE,PowerColor,PowerColor R9 380 4GB PCS+,94,35.1,60906,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,,AMD,Radeon RX Vega M GH,95,35.1,1854,https://gpu.userbenchmark.com/SpeedTest/422266/Radeon-RX-Vega-M-GH-Graphics
GPU,,Nvidia,Quadro K5200,96,34.6,802,https://gpu.userbenchmark.com/SpeedTest/20811/NVIDIA-Quadro-K5200
GPU,,Nvidia,GTX 1650 (Mobile Max-Q),97,34.2,973,https://gpu.userbenchmark.com/SpeedTest/790279/NVIDIA-GeForce-GTX-1650-with-Max-Q-Design
GPU,,Nvidia,GeForce GTX 690 (SLI Disabled),98,33.7,4089,https://gpu.userbenchmark.com/SpeedTest/8241/NVIDIA-GeForce-GTX-690
GPU,,AMD,R9 285,99,33.2,4273,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,R9 285 GAMING 2G,MSI,MSI R9 285 2GB GAMING,99,33.2,4273,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,11235-03-20G,Sapphire,Sapphire R9 285 2GB Dual-X OC,99,33.2,4273,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,AXR9 285 2GBD5-TDHE,PowerColor,PowerColor R9 285 2GB Turbo Duo,99,33.2,4273,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,,Nvidia,GTX 670,100,33.1,37199,https://gpu.userbenchmark.com/Nvidia-GTX-670/Rating/2181
GPU,,Nvidia,GTX 960,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,02G-P4-2966-KR,EVGA,EVGA GTX 960 2GB SuperSC ACX 2.0+,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-2GD5,Asus,ASUS GTX 960 2GB STRIX,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 2G,MSI,MSI GTX 960 2GB Gaming,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 4G,MSI,MSI GTX 960 4GB Gaming,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3967-KR,EVGA,EVGA GTX 960 4GB SuperSC ACX 2.0 Backplate,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960WF2OC-2GD,Gigabyte,Gigabyte GTX 960 2GB Windforce 2X,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960OC-4GD,Gigabyte,Gigabyte GTX 960 2GB OC,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-4GD5,Asus,ASUS GTX 960 4GB STRIX,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3969-KR,EVGA,EVGA GTX 960 4GB FTW GAMING ACX 2.0+,101,32.9,272891,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,,Nvidia,GTX 970M,102,32,18527,https://gpu.userbenchmark.com/SpeedTest/17319/NVIDIA-GeForce-GTX-970M
GPU,,AMD,R9 280,103,31.7,29436,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,11230-00-20G,Sapphire,Sapphire R9 280 3GB Dual-X,103,31.7,29436,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDFD,XFX,XFX R9 280 3GB Double Dissipation,103,31.7,29436,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDBD,XFX,XFX R9 280 3GB Double Dissipation Black,103,31.7,29436,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,,Nvidia,Quadro M4000,104,31.6,4304,https://gpu.userbenchmark.com/SpeedTest/37687/NVIDIA-Quadro-M4000
GPU,,Nvidia,GTX 660-Ti,105,31.6,30664,https://gpu.userbenchmark.com/Nvidia-GTX-660-Ti/Rating/2183
GPU,,Nvidia,GTX 760,106,31.5,109410,https://gpu.userbenchmark.com/Nvidia-GTX-760/Rating/2159
GPU,,Nvidia,GTX 1050-Ti,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6253-KR,EVGA,EVGA GTX 1050 Ti 4GB SC Single Fan,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6251-KR,EVGA,EVGA GTX 1050 Ti 4GB Gaming Single Fan,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6255-KR,EVGA,EVGA GTX 1050 Ti 4GB SSC GAMING ACX 3.0,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4G OC,MSI,MSI GTX 1050 Ti 4GB OC,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4GT OC,MSI,MSI GTX 1050 Ti 4GB OC Twin,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TOC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB OC,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510A-10L,Zotac,Zotac GTX 1050 Ti 4GB Mini,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510B-10L,Zotac,Zotac GTX 1050 Ti 4GB Twin,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU, GV-N105TWF2OC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB Twin,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GeForce GTX 1050 TI GAMING X 4G,MSI,MSI GTX 1050 Ti 4GB GAMING X,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,EX-GTX1050TI-4G,Asus,Asus GTX 1050 Ti 4GB Expedition,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,STRIX-GTX1050TI-O4G-GAMING,Asus,Asus GTX 1050 Ti 4GB ROG STRIX,107,31.4,513242,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
